"Date Time","Open","High","Low","Close","Change","Volume","Open Interest","MACD","MACD-Signal","MACD-Histogram"
2004-11-15,439,448.5,436.2,447,8.699999999999989,88640,359780,12.080769230769306,9.003846153846135,3.076923076923171
2004-11-22,446.4,451.9,446.1,451.5,4.5,178637,358615,13.98717948717956,10.068304843304828,3.918874643874732
2004-11-29,452.8,458.7,448.7,457.8,6.300000000000011,88062,353571,15.944871794871972,11.221581196581205,4.723290598290767
2004-12-06,457.4,458.3,432.9,435.3,-22.5,69253,335522,16.380128205128358,12.275569800569833,4.104558404558524
2004-12-13,436.2,444.4,435.7,442.9,7.599999999999966,48600,318534,17.33141025641038,13.240242165242213,4.091168091168166
2004-12-20,443,445.6,440.1,442.9,0,26166,320094,17.612820512820576,14.068589743589806,3.5442307692307704
2004-12-27,443.4,446.7,434.4,438.4,-4.5,38521,326438,17.244230769230796,14.782264957265031,2.461965811965765
2005-01-03,438.9,438.9,417.2,419.5,-18.899999999999977,77001,295616,16.748076923077008,15.370227920228015,1.3778490028489934
2005-01-10,419.9,428.3,418.4,423,3.5,49433,277758,15.908333333333417,15.915313390313486,-0.006980056980069094
2005-01-17,422,428.5,420.3,426.9,3.8999999999999773,52659,274479,14.300000000000068,16.161894586894682,-1.8618945868946142
2005-01-24,426.7,430.5,421,428.1,1.2000000000000455,116466,264768,12.460256410256477,15.99223646723656,-3.5319800569800837
2005-01-31,428.3,428.9,415.5,415.9,-12.200000000000045,51567,253202,10.062820512820508,15.338675213675288,-5.275854700854779
2005-02-07,415.9,423.4,411.5,422,6.100000000000023,49583,255824,7.179487179487239,14.31638176638183,-7.136894586894591
2005-02-14,422,429.8,422,428.4,6.399999999999977,46780,262618,4.758333333333269,12.919373219373263,-8.161039886039994
2005-02-21,428.3,438.2,427.4,436.1,7.7000000000000455,57652,277052,1.7692307692307736,11.158974358974396,-9.389743589743622
2005-02-28,435.9,439.3,429.8,435.1,-1,49925,289217,0.4987179487180242,9.298361823361866,-8.799643874643841
2005-03-07,435.6,448,433.3,446.8,11.699999999999989,55200,301868,-0.8301282051281191,7.345227920227962,-8.175356125356082
2005-03-14,446.7,446.7,436.1,439.7,-7.100000000000023,60634,332751,-2.3314102564101518,5.318589743589787,-7.649999999999939
2005-03-21,439.7,440.3,424.3,424.8,-14.899999999999977,101316,297821,-4.0455128205127835,3.280199430199471,-7.325712250712254
2005-03-28,428.1,431.4,426,428.3,3.5,82615,278444,-3.5852564102562496,1.4973646723647234,-5.082621082620973
2005-04-04,428.2,430.5,424.7,428.8,0.5,32583,275090,-3.267307692307554,0.01623931623938309,-3.2835470085469374
2005-04-11,428.8,432.4,423.5,426.5,-2.3000000000000114,38818,279187,-3.5467948717947593,-1.175569800569728,-2.371225071225031
2005-04-18,426.3,437.4,424.7,435.6,9.100000000000023,43244,282910,-3.306410256410061,-2.07165242165232,-1.2347578347577408
2005-04-25,435.6,439.1,431.9,436.1,0.5,46519,298460,-1.8807692307691468,-2.4772079772078666,0.5964387464387197
2005-05-02,435.7,436,424.5,426.9,-9.200000000000045,52541,289724,-1.1878205128203945,-2.6646011396010243,1.4767806267806298
2005-05-09,427,429.3,419.3,420.7,-6.199999999999989,54910,279306,-1.1525641025641562,-2.7004273504272507,1.5478632478630945
2005-05-16,421,423.3,416.8,417.7,-3,54455,277026,-1.5589743589744103,-2.6146011396010573,1.055626780626647
